area_type,availability,location,size,society,total_sqft,bath,balcony,price
3,80,72,16,2688,1073,3,2,150
3,80,1262,0,992,1351,1,1,8
3,32,121,0,2688,1707,1,1,14
3,80,858,13,1283,322,2,2,68
3,80,722,13,2688,262,2,1,44.96
2,80,1262,14,2688,1128,2,0,180
0,80,422,13,2688,42,2,1,51
3,80,515,16,775,910,2,,92
3,80,832,16,2688,884,3,3,65
3,34,29,16,904,1062,3,3,175
2,80,1039,19,1355,1359,3,2,211
0,80,190,23,2688,1704,5,0,89
3,80,358,13,2428,1886,2,1,31.15
3,80,223,13,2688,239,2,3,120
0,80,539,13,2688,2047,2,1,46.25
0,33,216,17,2688,1348,3,1,148
1,52,664,0,1780,1570,1,0,33.66
0,80,135,19,2688,1507,4,0,150
2,80,261,19,2688,1741,4,,250
2,80,76,19,2688,3,5,2,200
0,80,114,16,1552,526,2,1,90
3,80,670,13,1177,119,2,1,65
3,80,634,13,1975,222,2,3,55
0,80,77,19,2688,959,4,2,80
2,80,1138,14,2688,239,2,1,70
3,50,1067,0,1115,1835,1,1,35
3,80,110,16,2688,974,4,2,121
2,80,589,14,2688,239,2,0,130
0,80,1039,19,254,1489,,,222
3,80,29,18,2688,1670,2,1,240
3,37,252,13,1785,248,2,1,68.32
3,80,506,13,2688,239,2,2,46
3,80,98,16,482,495,2,2,73
3,27,67,16,2688,303,3,3,48.9
3,40,1252,0,1443,1725,1,1,29
0,80,494,22,2688,1625,5,,245
3,80,1159,16,235,619,3,,90
3,47,1039,13,218,2102,2,1,45.91
3,59,964,13,212,2103,2,1,50.17
0,32,1252,18,2688,1349,4,3,161
3,80,284,13,1258,170,2,3,60
0,80,60,22,2688,1535,5,3,130
3,80,232,16,575,480,2,3,44.42
3,80,972,16,2688,789,2,2,86
3,40,365,13,980,280,2,0,62.425
2,80,417,19,205,884,3,2,700
3,26,360,13,1002,397,2,1,86.65
3,80,417,13,796,315,2,1,85.5
3,80,383,16,115,538,2,2,87
0,80,417,13,1534,455,2,1,85
0,27,419,13,2346,170,2,1,32.92
0,80,6,2,719,1747,1,1,27
3,80,745,13,1787,239,2,3,83
3,80,234,13,2688,98,2,1,39
3,80,1252,18,209,1097,3,2,149
0,27,1252,19,1131,1258,4,0,100
3,80,913,13,2352,212,2,1,80
3,80,5,13,1631,2108,2,2,40
3,80,466,16,1067,570,2,3,90
3,80,1115,16,1293,1252,3,3,130
3,80,654,13,2688,97,2,1,31.99
3,80,358,13,2428,1955,2,1,53
3,80,417,13,719,39,2,1,50
3,63,216,13,1530,141,2,1,61
3,80,1252,18,1645,1416,2,3,188
2,80,952,26,2688,959,3,0,162
3,80,1252,16,337,849,3,2,160
3,80,154,25,2688,1599,8,1,150
0,80,799,19,2622,1418,4,,350
0,80,1189,19,2688,1312,4,3,295
3,80,504,13,1955,210,2,2,52.86
3,52,513,18,397,1629,5,3,364
3,80,626,13,1834,119,2,2,45
2,80,205,28,2688,239,7,1,175
3,80,194,13,2688,526,2,2,50.75
3,80,67,16,816,891,3,3,131
3,80,485,16,2688,499,2,3,71
0,80,1053,16,1978,1208,2,3,195
0,80,646,13,2029,119,2,1,70
3,80,419,0,2333,1825,1,1,35
3,52,896,16,2086,415,3,2,47.25
3,28,639,13,2688,2021,2,1,27
3,80,264,13,653,425,2,3,110
3,80,1267,0,872,1859,1,1,36.85
3,31,1252,16,1636,744,3,2,110
2,80,335,14,2688,358,2,2,95
0,45,915,0,2688,2056,1,0,53
3,80,679,13,1030,336,2,2,92
3,80,454,13,2688,239,2,1,54
3,80,535,13,2688,25,2,1,39.08
3,80,278,13,1581,186,2,2,60
3,80,688,13,2688,48,2,1,51.5
0,80,626,21,2147,1466,3,1,255
3,80,1179,13,2688,182,2,1,46
3,80,786,13,2688,31,2,1,80
3,32,896,18,331,1545,6,0,212.5
3,80,74,13,2478,193,2,1,95
3,80,268,16,1582,90,2,1,31
0,80,277,13,1777,273,2,2,72
2,80,242,19,886,1708,5,3,950
2,80,1243,14,2688,686,2,1,160
2,80,786,14,2688,1784,1,0,90
0,80,846,16,2000,415,3,2,60
3,71,664,16,1530,358,3,1,69
3,28,306,13,1181,1966,2,1,36.28
3,80,522,13,1234,188,2,1,69.18
3,80,1037,18,2248,1429,5,3,345
3,80,589,13,1077,2026,2,2,55
3,80,1222,16,783,444,2,0,75
2,79,977,31,2688,662,,,31.11
3,26,417,13,2688,170,2,2,33.84
3,80,535,16,2688,630,2,2,60
3,80,665,13,2511,2077,2,1,55
0,80,77,13,1367,2014,2,2,45
3,80,626,18,2442,1386,4,2,235
3,80,417,13,719,84,2,1,55
2,80,240,22,329,1208,5,1,150
2,80,403,19,2688,1208,4,2,595
3,80,964,13,177,2047,2,1,37
0,80,654,13,2637,486,2,2,60
2,80,836,1,2688,1707,2,0,80
3,80,1148,13,1817,273,2,1,37
0,80,522,19,2688,1019,4,0,90
3,40,1252,0,1443,1973,1,1,57
2,80,203,30,2688,643,9,,200
3,28,1148,16,296,819,3,1,112
2,80,918,1,2688,239,1,0,45
3,80,252,13,2296,317,2,1,69.9
3,80,393,13,2688,109,2,1,49
3,80,629,13,873,1964,2,0,34
3,80,534,13,2688,422,2,2,54
3,80,302,13,2688,1825,1,1,40
3,80,72,16,2319,438,2,1,54.79
3,80,1252,16,97,814,3,2,106
0,80,589,13,2688,3,2,0,70
2,80,1138,1,2688,415,1,0,55
2,80,72,19,2688,1444,4,2,350
3,80,236,16,2688,805,3,2,110
3,63,664,13,1530,1876,2,1,34
3,80,1063,13,2108,1945,2,1,32
3,80,976,16,1509,1192,4,3,340
3,80,1093,16,515,486,2,1,65
3,40,72,16,1654,1004,3,1,145
3,80,650,13,2688,2006,2,1,37.01
3,80,1261,0,256,1876,1,1,38
3,80,1038,16,450,520,3,1,50
3,40,230,16,1485,1065,3,2,104
3,80,494,13,1350,170,2,2,46
3,80,1148,13,307,2052,2,1,66
2,80,841,19,2688,1945,5,1,95.5
0,80,419,13,2688,188,2,1,57
3,80,1252,13,1850,158,2,1,36
3,80,215,13,2688,239,2,2,73.2
3,80,226,13,2688,69,2,1,43
3,80,976,16,2266,637,3,2,125
3,80,236,16,374,494,3,2,62
3,50,1244,16,2688,1133,3,2,350
3,26,365,0,1941,1834,1,1,26.91
1,28,252,13,1785,2019,2,1,78.74
2,80,453,19,2688,1599,3,2,750
0,80,626,13,1897,48,2,2,40
2,80,1252,19,1153,1057,5,2,225
3,80,695,16,618,913,3,3,160
3,80,232,13,575,239,2,2,44
0,80,1262,0,992,1697,1,1,20
0,80,202,16,2688,239,2,1,198
0,80,1030,22,2688,1326,5,,140
3,80,485,13,670,2110,2,2,42
3,80,530,13,2126,273,2,1,45
2,80,1138,14,2688,2021,2,0,55
2,29,417,30,2688,239,13,,150
0,80,1091,13,2378,1962,2,1,32
3,80,236,18,2688,1533,4,2,359
2,80,538,24,2688,415,4,1,203
3,80,419,16,1808,884,3,3,92
3,80,1060,13,2688,2047,2,1,100
3,68,664,13,777,202,2,1,63
3,80,1038,13,2688,182,2,1,41
3,27,283,0,853,1825,1,1,50
0,80,1039,0,2107,1860,1,1,27
2,80,378,14,2688,1154,3,1,90
3,26,137,0,2475,1838,1,0,32.39
2,80,1252,17,2460,1690,4,2,600
3,80,1262,13,2688,119,2,1,58
3,80,927,13,2688,1747,1,1,20
3,80,1179,16,108,392,2,1,58
3,80,713,13,1616,380,2,1,160
3,80,1176,16,2688,772,4,2,185
3,80,1175,23,2688,1208,5,2,75
3,26,194,16,325,859,3,3,108
3,80,941,16,1572,1076,3,3,125
3,80,908,13,2688,3,2,3,42
2,80,205,19,2688,1784,5,1,105
2,80,990,19,2688,1366,5,1,230
3,80,664,16,2163,491,2,1,65
3,80,705,16,987,468,3,,81
0,80,533,13,2688,1909,2,1,37.49
3,80,215,13,2688,84,2,1,87
3,28,665,16,2218,615,3,1,107
0,80,713,16,985,799,3,2,210
1,80,575,16,1915,1208,3,3,196
3,33,1039,16,1649,706,,,102.92
3,26,417,13,1534,406,2,1,72
3,80,305,16,2688,686,3,2,130
3,40,658,0,773,2058,1,1,50
3,80,278,16,1581,899,3,2,99
3,80,252,18,1565,1229,4,3,170
3,80,664,16,1662,752,3,2,78
3,80,223,16,2688,921,3,2,150
0,80,269,13,116,108,2,1,40
3,26,1039,13,1649,410,2,1,74.03
3,80,976,16,360,809,3,2,224
0,80,277,19,787,1552,4,3,176
3,32,575,13,2688,74,2,2,33.95
0,28,1252,13,2688,73,2,1,57
3,80,513,13,1554,357,2,1,97
3,80,1261,16,1404,568,3,2,85
0,80,225,13,2688,239,2,2,85
0,80,1261,19,2688,1069,5,0,110
3,80,549,0,2688,1768,1,1,29
3,80,4,13,2688,354,2,2,70
3,80,379,13,1290,152,2,1,55
0,80,417,16,645,334,3,1,70
3,80,716,13,2688,112,2,2,55
2,80,1039,22,67,5,4,2,975
3,80,896,13,2025,392,2,2,74
3,80,799,13,2688,164,2,2,60
3,80,1252,0,2688,1719,1,1,39
3,80,393,13,2688,232,2,1,51
2,80,208,22,2688,1149,5,,240
3,80,417,13,719,1923,1,1,38
3,80,1039,18,1189,1587,5,2,330
3,34,326,16,2688,420,3,2,54.2
0,80,86,28,2688,1386,8,0,150
0,80,509,18,1599,1281,4,1,175
0,80,513,19,2688,1563,4,2,450
3,80,1252,13,2220,143,2,3,51.91
3,80,252,16,1634,796,3,2,115
2,26,79,22,2688,239,5,1,225
3,80,1118,13,2688,84,2,2,49
0,80,1252,19,2688,1785,4,,410
3,26,1168,16,1965,292,2,1,83
3,40,575,13,2068,358,2,1,91.65
3,80,108,13,1809,789,2,2,76
3,80,1267,16,872,452,2,2,76.18
0,80,201,22,2688,1386,4,3,170
0,28,417,13,2688,239,2,1,34.65
3,80,549,13,2688,2055,2,3,45
3,80,1153,16,1635,1060,4,2,151
0,80,994,19,2688,1128,3,1,225
3,80,589,0,2584,1799,1,1,46
3,80,626,13,435,143,2,1,45
3,28,1252,16,217,727,3,2,107
3,80,799,16,2688,913,3,2,130
3,80,283,13,2688,358,2,2,63
3,80,533,0,2688,1810,1,1,27
3,34,1148,0,307,2052,1,1,61
3,80,544,16,1919,1167,3,3,180
0,80,990,17,2688,1175,3,0,125
3,34,417,13,2688,13,2,1,39.77
0,80,533,13,1835,97,2,1,38
2,80,832,26,2688,239,5,3,185
3,80,1236,13,1607,2031,2,3,36
2,80,535,14,802,239,2,0,73
3,80,417,13,2679,134,2,1,39.9
3,80,716,13,2688,173,2,2,56
1,80,43,22,2688,1599,4,3,240
2,33,535,17,1521,884,3,1,204
3,80,80,13,366,13,2,1,55
0,26,45,16,2688,714,3,1,133
3,80,716,13,2688,89,2,2,54
1,80,223,13,2688,278,2,0,80
3,80,417,13,918,1835,1,1,23
0,80,344,13,2688,16,2,2,48
2,80,37,19,2688,62,6,1,74
0,52,1252,16,2688,899,3,2,113
3,80,219,13,1070,119,2,1,60
2,80,130,14,2688,412,2,0,100
3,80,670,13,2688,278,2,2,66.25
3,34,533,16,2688,211,2,1,37.62
3,80,1179,16,108,676,3,2,57
0,80,428,13,2688,239,2,1,78
0,32,892,13,2688,356,2,1,65
3,31,536,13,1215,196,2,1,55.15
2,80,526,19,2688,415,4,0,175
2,80,54,22,2688,239,5,2,138
3,80,716,13,2688,344,2,1,60
3,20,417,16,1534,732,3,2,92.59
3,80,670,16,2688,897,3,1,150
3,80,29,13,1327,248,2,1,85
3,80,223,16,2688,1187,3,3,300
3,80,1179,13,2688,62,2,1,42
3,80,972,13,639,329,2,2,62
3,32,77,16,2688,292,2,2,39.89
3,80,606,16,480,269,3,3,70
0,80,547,16,1693,1973,2,2,35
3,80,664,13,1652,403,2,2,63
3,80,1153,18,1635,1639,5,,300
3,80,506,13,521,375,2,1,85
3,80,972,13,2688,303,2,2,68
3,80,268,13,1582,1979,2,1,27
3,80,72,16,625,686,2,2,110
0,80,417,13,1559,303,2,1,62
3,80,826,16,1671,372,2,1,56.5
3,80,635,18,2533,1386,4,0,134
0,80,419,13,1601,358,2,2,28
0,80,1252,16,2688,1011,3,3,98
3,80,816,13,2688,1917,2,2,38.5
2,80,110,19,2443,1708,4,2,536
3,80,635,16,888,701,2,2,59
2,80,612,19,2688,577,3,2,162
3,80,220,16,1643,219,2,1,60.1
3,80,156,13,1685,66,2,1,46.29
0,80,67,0,2688,1909,1,1,105
3,80,478,16,1284,1019,3,3,125
0,34,419,16,1853,990,4,3,116
3,28,522,16,2111,676,3,2,105
3,36,310,13,2688,48,2,2,52.79
3,80,716,13,2688,90,2,2,53
2,80,1138,14,2688,2021,2,0,55
3,80,972,16,1014,317,2,1,62
2,80,939,24,2688,239,5,0,260
3,80,1148,16,2199,791,3,2,107
3,80,268,16,1582,97,2,2,65
0,80,670,13,2688,226,2,1,45
3,80,1168,13,1230,48,2,1,39
3,27,522,13,503,239,2,1,36
2,80,775,28,2688,1662,6,2,852
2,80,821,17,2688,239,3,0,200
3,60,664,16,1530,358,3,1,69
3,38,1261,13,1106,392,2,1,93.65
3,80,638,16,287,256,2,1,65
0,80,326,16,2688,415,2,2,54.2
3,80,678,16,2412,959,2,2,65
3,80,110,16,2175,985,4,2,125
3,80,393,16,340,480,3,3,90
3,80,869,13,190,548,2,2,99.14
3,80,1190,13,852,2104,2,1,30
3,80,949,16,2023,540,2,2,87
3,42,305,16,2451,317,2,2,85.05
3,80,304,16,1766,409,2,2,39.5
3,80,914,13,913,2096,2,1,57
0,80,722,13,339,199,2,2,75
3,80,1115,13,1584,2049,1,2,51
0,80,731,13,2688,79,2,1,70
3,56,278,13,356,183,2,0,56.725
3,80,744,16,2688,1386,3,1,265
3,26,417,13,2688,31,2,1,30.27
3,80,484,16,508,428,3,1,62.63
3,80,1267,0,872,1856,1,1,36.85
3,80,277,16,2355,834,3,3,115
0,28,417,13,2688,39,2,1,29.6
3,80,509,13,2264,612,2,1,65
3,80,483,16,2688,239,2,2,120
3,80,437,13,124,303,2,2,65
3,80,1148,13,1817,225,2,1,39
0,48,1252,19,1356,1527,4,0,218
3,42,799,13,1549,205,2,2,85
3,80,168,16,2688,884,3,2,150
2,80,770,14,2688,3,2,1,35
2,80,346,17,2688,1288,3,1,375
2,80,848,22,2688,239,4,3,240
3,80,673,18,1708,1264,4,2,155
3,80,181,13,26,75,2,1,34
3,80,626,13,2688,349,2,2,69
3,80,1038,13,2688,239,2,1,42.6
3,34,249,13,2688,147,2,2,39.29
3,80,417,0,2688,1622,1,1,12
3,80,1038,16,2212,397,3,1,50
3,80,1039,16,1037,780,3,2,119
3,40,1148,0,473,1864,1,0,34.355
3,80,713,16,2688,789,3,3,250
3,46,1148,16,705,1039,4,1,125
3,33,188,13,2232,22,2,1,70
1,80,721,16,2688,297,2,1,60
3,80,72,16,625,854,3,2,118
3,80,466,13,2341,134,2,2,36.25
0,80,97,13,2688,2087,2,1,47.8
3,80,1038,13,1502,56,2,2,36
3,80,277,16,279,597,3,3,80
3,80,626,16,1834,358,2,2,57
3,80,1056,16,2016,882,3,3,73
1,80,626,13,951,1994,2,0,36.38
3,29,1252,18,337,1488,5,3,253
3,80,1084,13,616,213,2,2,56
3,80,976,21,1509,1535,5,,510
3,80,1179,13,108,152,2,1,48
3,80,294,16,2688,1074,3,1,210
3,80,51,16,2688,1208,3,1,270
0,80,506,16,2688,1004,3,2,92
0,80,62,13,1408,228,2,2,61.8
3,80,1279,16,2688,884,3,3,192
3,49,584,16,396,850,3,1,84.52
3,80,346,16,2688,789,3,3,120
0,80,990,19,2688,2021,4,1,70
3,26,417,13,1534,156,2,1,64.8
3,80,63,16,2688,1019,3,2,85
0,28,417,16,2688,268,2,1,35.25
3,42,1066,0,181,1713,1,1,20
3,80,110,16,2175,922,4,2,122
3,52,1190,13,1324,57,2,1,40.65
3,80,679,18,2600,1521,4,2,215
3,80,799,13,2688,125,2,2,53.67
3,80,900,18,2077,884,3,2,82
3,80,514,16,2688,509,2,2,75
3,80,322,16,1050,466,2,,52
3,80,716,13,2688,170,2,2,56
3,54,188,0,2232,1821,1,1,55
2,80,214,22,2688,1187,5,,325
2,34,848,17,2688,239,3,2,225
1,80,253,16,615,1051,3,2,135
3,80,1039,13,532,399,2,1,95
2,80,1156,14,2688,1076,1,1,200
3,28,513,16,1214,309,3,2,77.68
3,80,1148,13,1817,170,2,1,59
3,80,539,16,2427,1196,3,1,240
3,45,1148,0,296,1843,1,1,46
3,80,1212,13,2688,335,2,0,146
3,80,664,16,935,526,3,3,60.9
3,80,702,16,2688,468,3,3,66
3,24,377,13,2688,403,2,1,53.56
0,28,417,16,2688,268,2,1,35.23
0,80,786,16,2019,1128,3,2,275
0,80,510,13,2688,364,2,2,52
0,80,474,16,2277,829,3,3,80
3,80,126,13,2688,1861,1,1,21
3,80,216,13,2688,187,2,2,47
0,80,832,13,2688,239,2,2,40
3,80,518,13,2688,188,2,2,54.5
3,80,1039,16,2107,606,2,3,63
0,80,453,1,2688,1784,1,1,125
3,40,513,18,1705,1242,5,2,192
3,80,907,13,2688,119,2,1,60
3,80,535,13,2034,303,2,2,65
3,80,716,13,2680,468,2,1,70
3,80,570,16,1379,686,3,2,100
0,80,417,13,719,74,2,1,55
3,80,534,13,2688,331,2,2,50
3,43,664,13,2167,354,2,2,105
0,80,399,18,2688,1076,3,2,280
3,80,669,16,98,992,3,3,115
3,47,304,16,2688,46,2,2,30.47
3,80,1109,16,1480,1172,2,,69
3,27,485,13,2688,286,2,2,52.76
3,80,49,16,167,1076,3,1,270
3,80,40,13,2052,1979,2,1,42.5
3,80,1115,16,1293,946,3,2,110
3,58,27,18,2688,1233,4,2,368
3,80,686,13,2486,74,2,2,52
3,80,522,16,1973,1044,3,3,138
0,80,549,14,2688,62,2,2,125
3,80,1196,13,2688,50,2,1,36.28
0,63,421,13,2688,182,2,1,39
3,80,737,13,1143,221,2,1,62
0,80,1039,16,2688,767,3,2,126
3,26,1148,16,296,482,3,2,100
2,80,536,22,2688,2021,5,0,55
3,63,664,13,2688,2021,2,2,41
0,80,585,18,2688,1507,4,3,320
3,80,1148,16,2199,791,3,2,120
3,80,1261,13,260,222,2,2,45
3,65,664,16,1530,358,3,1,64
3,80,753,16,2587,624,3,2,65
3,80,67,16,1332,594,2,2,135
3,80,606,16,481,358,3,3,55
3,80,575,13,2688,130,2,1,57
3,80,896,16,330,809,3,2,106
3,80,735,16,2291,619,3,2,150
3,80,216,13,2688,3,2,1,44.5
3,63,417,0,1048,1887,1,1,40.42
3,80,1148,13,1817,119,2,1,38
0,80,1097,19,1062,1444,4,0,270
2,80,403,14,2688,2021,2,2,160
0,80,216,13,1940,303,2,0,48
0,80,637,22,2688,1208,4,3,130
3,80,515,16,2216,670,3,1,104
2,80,1194,19,2688,2000,4,0,150
2,80,654,19,2688,239,6,3,60
3,80,637,16,2319,563,2,2,70
0,80,522,16,1234,119,2,1,78
3,33,74,13,2688,297,2,1,59
0,40,522,19,441,946,4,0,154
3,55,428,16,2688,1133,3,3,350
0,32,124,13,2688,62,2,2,45
2,80,1234,19,2688,1784,4,2,95
3,43,216,16,2487,728,3,2,105
3,80,222,13,1488,200,2,1,65
0,80,690,13,1166,134,2,1,43
3,80,1302,25,2688,239,5,2,200
0,80,1108,18,2249,1599,4,2,630
0,80,1179,19,2688,1666,4,0,150
2,80,593,19,2688,1784,4,3,65
3,80,506,13,1340,358,2,2,75
2,80,1270,14,2688,239,1,0,42
2,79,1261,31,1936,241,,,12.75
3,27,522,13,1648,282,2,1,69.61
3,80,589,16,2688,793,3,2,94.36
0,80,72,16,2688,334,2,2,88
3,80,1039,16,708,270,2,1,68
3,80,1190,13,1165,188,2,2,39
3,26,417,13,2688,3,2,1,29.95
3,80,534,13,295,239,2,1,45
3,40,1261,16,797,596,3,2,71.28
3,34,533,13,2688,201,2,1,37.29
0,80,417,13,918,1996,2,2,24
3,80,62,21,2688,1599,5,2,170
2,80,976,19,2688,415,4,1,230
3,80,1261,18,1404,1396,6,,190
3,80,1252,16,2041,409,3,1,58
2,80,404,17,2688,2021,3,1,75
3,80,415,18,113,1568,5,2,170
3,80,304,16,2688,2089,2,2,38
3,80,518,13,2053,309,2,1,52.32
0,80,415,13,1124,891,2,2,65
0,80,1254,13,2688,358,2,1,58
3,80,1148,13,1299,222,2,2,45
3,80,922,13,2046,415,2,3,68
3,56,278,16,356,590,3,0,76.16
3,80,1161,25,2688,1386,6,3,180
2,80,277,19,2688,643,3,2,149
3,80,1089,16,1251,737,3,,126
3,80,890,16,2688,733,3,2,87
3,80,522,16,418,836,3,,103
2,35,306,17,2688,239,3,1,67.77
0,80,690,13,1783,205,2,3,50
0,80,1039,18,1978,1490,4,2,225
0,80,549,16,1369,380,2,2,65
3,31,252,16,1785,696,3,2,84.53
3,80,428,16,284,938,3,3,180
3,80,1039,16,1199,589,2,1,110
0,80,652,24,2688,1312,7,3,110
3,80,659,16,2688,364,2,1,45.68
3,80,773,16,1392,577,2,1,70
3,80,563,13,761,181,2,1,130
0,80,1148,18,307,993,4,2,129
2,80,803,17,2688,524,3,1,70
3,80,1039,13,1806,294,2,1,78
3,80,1093,13,2144,326,2,1,58
3,80,990,13,2010,124,2,1,50
3,80,645,13,306,309,2,3,65
3,80,484,16,508,428,3,1,62.63
3,80,1039,16,1677,2102,3,2,140
3,34,536,13,1892,106,2,1,32.67
0,80,286,13,2688,1945,1,3,95
3,80,1179,16,108,409,2,1,57
2,80,1148,28,2688,1535,9,3,125
2,80,719,19,2688,737,2,1,140
3,80,638,13,287,2071,2,1,45
3,80,489,13,1263,82,2,1,43
0,80,1262,13,992,1989,1,2,31
0,80,688,28,2688,1386,5,,130
3,80,1261,16,1684,846,3,2,66.73
3,80,1252,13,1891,248,2,1,41
2,80,530,28,2688,147,8,,155
3,80,194,16,325,884,3,2,125
3,30,145,18,2688,1968,5,2,2912
0,80,535,16,1391,690,3,0,68
3,34,895,18,939,1319,4,3,204
3,28,304,13,2386,25,2,2,25.88
3,80,194,16,2688,239,2,2,42
3,80,121,13,2688,19,2,2,38
0,80,848,14,2688,303,3,0,170
3,80,390,13,2688,19,2,1,41
3,80,1261,13,547,62,2,2,33.1
3,80,509,16,2688,799,3,2,85
3,42,837,16,1602,301,3,2,115
0,80,152,0,2688,1612,1,1,10
3,36,216,16,533,745,2,1,62.93
3,80,845,16,1242,529,3,1,68
3,80,453,23,2688,239,3,0,175
3,80,575,13,1212,303,2,2,93
2,80,820,17,2287,1650,3,3,240
3,80,513,18,641,1675,6,2,650
0,80,1093,16,1093,404,2,3,42
3,80,85,13,1885,119,2,2,38.5
3,80,1252,18,2460,1785,6,,700
3,80,5,16,835,789,3,1,71
2,80,1261,24,2688,239,5,0,150
3,80,626,13,1897,113,2,1,43
3,34,419,13,2346,193,2,1,33.5
0,80,1040,16,2688,986,3,2,139
3,80,879,16,2488,327,2,2,63
3,40,1005,16,2688,1507,3,1,630
3,34,914,16,1539,672,3,1,125
3,31,976,13,1605,445,2,1,124
3,80,664,16,935,531,3,3,56.5
3,27,536,16,2238,617,3,1,107
3,34,544,16,1657,500,2,1,130
0,80,1177,13,2688,2055,2,0,40
0,80,147,13,1713,268,2,3,65
3,80,509,13,1599,236,2,1,77
3,28,1190,13,2688,1859,1,1,19.9
0,80,688,0,2688,1612,1,1,15
0,26,1148,16,307,659,3,1,90
3,80,382,13,2336,164,2,2,58
0,28,552,16,2688,468,2,1,40.43
3,80,94,0,2688,239,1,0,65
2,80,570,17,2688,884,3,0,95
0,80,156,16,2182,1047,3,2,108
3,80,1093,13,2144,326,2,1,56
3,80,650,13,1626,2006,2,1,39
3,80,1261,16,1683,686,3,3,100
3,80,1148,13,307,70,2,2,70
2,80,606,4,2688,239,11,,105
2,80,1252,19,2357,1666,4,,330
3,80,626,13,742,247,2,2,58
3,80,1146,16,582,480,2,1,54
0,80,522,13,634,540,2,1,80.3
3,80,382,13,2688,119,2,1,41.18
3,80,467,13,45,369,2,1,88
3,80,1049,16,1680,686,3,2,90
3,80,759,13,2688,303,2,2,55
3,80,1039,16,1806,752,3,2,74.93
3,80,1179,16,108,409,2,1,57
0,80,538,22,2688,1019,5,2,240
3,80,1084,13,1874,487,2,2,67
3,80,494,13,1350,176,2,2,46
0,80,832,4,2688,1897,10,3,200
0,80,606,16,481,281,3,2,58
3,80,1261,16,1393,751,3,0,73.95
0,80,1138,17,2688,1019,3,1,76
0,80,986,13,87,2090,2,2,43
0,80,51,18,2688,1666,4,3,345
3,80,236,13,2688,222,2,1,47.39
0,80,474,16,2688,838,3,2,81
0,80,280,16,1640,1434,4,,316
3,28,188,13,2232,16,2,1,68
3,80,976,16,2688,789,3,2,200
3,80,1252,13,2614,303,2,2,85
3,80,1147,13,2688,239,2,1,54
3,27,533,13,1791,2111,2,1,42.28
3,26,990,13,2688,182,2,2,40
3,80,1148,13,1299,268,2,2,46
3,80,521,13,1515,516,2,1,115
3,45,896,13,1957,190,2,2,47.32
3,80,958,23,2688,358,6,3,150
3,80,1153,13,1635,468,2,2,105
0,80,1165,16,2688,439,3,1,65
2,80,772,22,2688,239,4,1,130
3,52,612,13,2688,2021,2,1,40
3,80,706,0,2688,1622,1,1,17
2,80,1237,17,2688,239,3,1,80
0,80,554,13,2688,239,2,3,43
3,80,1141,13,2688,76,2,1,42.48
3,80,664,13,2688,147,2,1,51
3,80,216,13,2688,22,2,1,44
2,80,931,17,2688,577,2,1,200
0,80,554,19,2688,2071,4,,180
3,80,632,13,952,1860,2,2,13.5
3,80,664,13,242,503,2,2,78
3,80,306,16,2688,233,2,1,56
3,80,896,16,331,1296,5,1,150
3,80,268,16,1582,90,2,1,42
3,37,522,16,2111,631,3,0,75.99
2,80,653,24,2688,1932,4,2,85
0,29,1093,13,2144,21,2,1,59
3,80,72,16,335,526,2,1,102
3,80,1039,13,89,157,2,1,69
3,80,1041,13,2174,154,2,1,36
2,28,152,17,104,239,3,,110
3,80,1039,16,1159,215,2,2,45
2,80,26,17,2688,1784,4,2,125
2,26,215,19,2688,2060,4,2,45
3,80,522,16,1987,983,3,2,140
0,80,1138,13,2688,99,2,2,64
2,80,737,28,2688,1208,8,1,250
3,40,137,0,2475,1792,1,0,28
2,80,972,19,2688,643,4,1,160
3,80,675,16,1608,358,3,3,77.99
0,80,722,19,2688,1575,6,0,205
0,80,292,13,2688,152,2,1,46
2,80,261,24,2688,1208,7,2,107
3,80,690,13,2688,1928,2,0,25
3,80,230,18,2688,1258,3,1,65
3,80,895,16,1771,882,3,,150
0,80,383,16,115,933,3,2,120
3,80,1252,13,2688,141,2,1,51.91
3,80,688,0,2688,1598,1,1,25
3,80,976,13,2688,239,2,1,70
3,34,121,13,2688,2109,2,2,24.8
0,80,583,13,2688,2071,2,3,57
2,80,948,19,2688,577,4,3,185
3,80,236,13,1056,239,2,1,62
0,80,433,16,2293,824,3,2,70
0,80,175,16,1855,838,3,3,172
3,80,494,13,140,18,2,2,56
3,80,589,16,322,550,2,3,102
3,80,216,16,2688,608,3,2,115
0,80,1083,13,979,2103,2,1,45
0,80,304,19,2688,1466,4,2,135
3,32,1252,13,217,336,2,1,77
3,34,858,13,370,119,2,1,62
3,80,1252,16,349,899,3,2,140
3,80,945,18,2688,610,3,3,87
3,80,194,16,1543,950,3,2,205
2,80,305,17,2688,239,2,0,190
3,80,584,16,324,946,4,2,110
3,80,518,13,2053,309,2,2,52.35
3,63,664,13,1530,1876,2,1,36
3,80,1089,13,2688,170,2,2,46
0,27,419,13,2346,39,2,1,29.6
0,80,1252,19,209,1499,4,2,247
3,80,1179,16,2688,567,2,2,59.6
2,80,99,19,2688,239,4,2,165
3,80,1039,16,57,921,3,2,140
3,80,639,13,2688,303,2,1,78
3,80,648,18,2688,1208,3,1,108
3,80,705,18,2185,1517,5,3,716
3,28,589,13,2584,296,2,2,88
2,80,727,19,2688,1808,4,1,75
