Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
212,8767,3,0,740000,1,85,11,6.2,3015,3,1,2,204,,,10,-37.84234,144.86622,6,5498
212,10715,3,0,990000,1,104,11,6.2,3015,3,2,0,337,,,10,-37.84417,144.87544,6,5498
213,9231,4,0,950000,3,155,11,10.4,3042,4,1,2,558,148,1970,21,-37.73834,144.88197,6,2291
214,9520,4,0,650000,1,35,11,22.7,3174,4,1,2,660,,,9,-37.97918,145.18825,4,11806
214,2662,3,0,752000,1,87,11,22.7,3174,3,2,2,667,,,9,-37.96814,145.17888,4,11806
215,372,2,2,541000,1,155,11,1.8,3051,2,1,1,0,53,2004,18,-37.8044,144.95657,2,6821
217,3627,3,0,1307500,1,196,11,5.3,3070,3,2,0,258,124,1920,6,-37.76788,144.98621,2,11364
217,2883,3,0,1100000,0,49,11,5.3,3070,3,1,2,449,,1940,6,-37.76198,144.99087,2,11364
217,3815,3,0,1050000,4,155,11,5.3,3070,3,1,2,530,,,6,-37.77062,145.00891,2,11364
217,12487,3,0,1800000,4,140,11,5.3,3070,3,1,2,771,,1950,6,-37.76631,145.01699,2,11364
217,12106,3,0,1550000,4,155,11,5.3,3070,3,2,2,422,,,6,-37.77348,144.99206,2,11364
218,6833,4,0,1211000,1,167,11,16.7,3168,4,3,3,727,167,1970,20,-37.90779,145.15042,5,902
220,5286,3,0,970000,1,155,11,11.2,3046,3,2,2,701,,,23,-37.71755,144.91663,2,2651
220,8609,4,0,1453000,1,70,11,11.2,3046,4,2,2,525,,,23,-37.71467,144.92528,2,2651
221,9189,4,0,1610000,1,32,11,12.3,3166,4,2,2,592,193,1950,20,-37.90821,145.09314,5,3224
222,6787,2,0,1150000,1,196,11,12.3,3166,2,1,3,622,122,1970,20,-37.90168,145.11081,5,2547
224,5810,4,0,559000,3,196,11,43.3,3809,4,2,2,480,,2015,4,-38.07054,145.42554,1,2768
226,8631,4,0,435000,1,35,11,47.3,3810,4,2,2,553,553,2005,4,-38.08699,145.48273,1,17384
227,799,3,1,1190000,0,94,11,21.5,3195,3,2,2,0,131,2013,12,-37.99577,145.07215,4,5087
227,8783,1,1,503750,3,16,11,21.5,3195,1,1,1,80,88,2007,12,-37.99825,145.08696,4,5087
229,7371,2,0,962000,1,57,11,8.5,3044,2,1,2,624,,,23,-37.73261,144.94221,2,7485
229,12484,3,1,629000,1,196,11,8.5,3044,3,2,2,495,,,23,-37.71962,144.95061,2,7485
229,3533,3,0,881000,1,28,11,8.5,3044,3,1,1,480,,,23,-37.71893,144.94246,2,7485
231,12758,4,0,690000,4,260,11,14.7,3030,4,2,2,540,531,2012,30,-37.90715,144.76527,6,15542
231,9718,4,0,596000,1,260,11,14.7,3030,4,2,2,416,182.9,2006,30,-37.89279,144.73158,6,15542
231,2976,4,0,698000,1,260,11,14.7,3030,4,2,2,448,190,2012,30,-37.8914,144.72014,6,15542
233,11095,2,2,500000,3,260,11,4.6,3181,2,1,1,0,78,1960,26,-37.85924,145.00563,5,7717
234,11739,4,0,1060500,1,193,11,8.4,3072,4,2,4,490,130,,6,-37.74125,145.02031,2,14577
234,5343,4,0,990000,4,155,11,8.4,3072,4,2,2,500,,,6,-37.7324,145.00622,2,14577
236,8768,2,2,652000,1,127,11,12,3073,2,1,1,260,,1970,6,-37.71377,145.00214,2,21650
236,11458,3,0,953000,1,196,11,12,3073,3,1,2,743,115,1970,6,-37.70964,145.0171,2,21650
236,11173,2,2,468000,1,155,11,12,3073,2,1,1,0,81,2012,6,-37.72919,145.00533,2,21650
236,4600,2,1,710000,1,194,11,12,3073,2,2,1,126,138,2013,6,-37.72357,144.98562,2,21650
236,1848,3,0,550000,4,196,11,12,3073,3,1,2,1723,,,6,-37.69484,145.00854,2,21650
236,1357,3,0,725000,1,155,11,12,3073,3,1,2,579,,,6,-37.70158,144.99655,2,21650
236,1330,3,0,880000,1,91,11,12,3073,3,2,3,743,,,6,-37.70646,145.01656,2,21650
236,285,2,2,502000,3,16,11,12,3073,2,1,2,230,69,2015,6,-37.709,145.02014,2,21650
236,10655,3,0,1175000,1,16,11,12,3073,3,1,4,545,,,6,-37.72561,145.00922,2,21650
237,1371,1,2,432000,3,23,11,2.4,3121,1,1,1,7455,,,31,-37.82201,145.0104,2,14949
237,5144,2,2,800000,4,260,11,2.4,3121,2,2,2,0,89,2008,31,-37.82201,145.0104,2,14949
240,4952,3,0,710000,1,161,11,21.3,3135,3,1,2,314,88,1989,17,-37.81953,145.24907,0,4407
244,11734,2,0,1310000,1,73,11,8.9,3084,2,1,1,1313,,,0,-37.74694,145.07048,0,3540
244,3210,2,0,855000,1,146,11,8.9,3084,2,1,1,562,,,0,-37.73867,145.07697,0,3540
245,6662,3,0,735000,1,16,11,23.5,3178,3,2,1,721,143,1984,13,-37.91713,145.24706,4,11667
245,4301,3,0,755000,1,90,11,23.5,3178,3,2,2,551,178,2003,13,-37.94266,145.24662,4,11667
246,3250,3,0,537000,1,194,11,20.6,3064,3,2,2,640,156,1994,11,-37.63799,144.92924,2,5833
251,2732,2,1,386000,1,260,11,35.4,3198,2,1,1,150,106,1970,7,-38.12477,145.13668,4,8077
251,1029,4,0,763000,1,232,11,35.4,3198,4,2,4,611,184.75,1980,7,-38.10226,145.14459,4,8077
251,10519,3,0,725000,1,196,11,35.4,3198,3,1,1,769,,,7,-38.118,145.13015,4,8077
251,5357,4,0,768000,1,32,11,35.4,3198,4,2,3,542,170,1970,7,-38.11161,145.15011,4,8077
257,6107,3,0,2800000,4,85,11,1.9,3205,3,2,2,216,193.74,1860,25,-37.83863,144.96208,5,5943
258,3318,2,1,345000,3,90,11,20.5,3752,2,1,1,305,131,1999,29,-37.6522,145.09261,2,7969
259,13195,2,2,666000,1,260,11,2.7,3141,2,1,1,0,73,2005,26,-37.83613,144.99661,5,14887
259,11880,2,2,910000,1,135,11,2.7,3141,2,2,2,0,,,26,-37.84712,144.99967,5,14887
259,8861,1,2,401500,1,260,11,2.7,3141,1,1,1,10,,1960,26,-37.84157,144.98935,5,14887
262,2304,3,0,760000,1,253,11,20.8,3171,3,1,1,593,,,9,-37.95743,145.14625,4,7412
264,1473,2,0,610000,0,193,11,14,3021,2,1,2,419,135,1975,3,-37.7398,144.80348,6,14042
264,3462,3,0,550000,1,194,11,14,3021,3,1,1,606,130,1965,3,-37.73789,144.78734,6,14042
264,11333,4,0,520000,0,247,11,14,3021,4,2,1,699,110,1950,3,-37.73986,144.81105,6,14042
265,2582,3,0,805000,1,60,11,16.1,3088,3,1,0,930,,,0,-37.6939,145.12899,0,915
266,12577,2,2,470000,4,140,11,5,3182,2,1,0,0,67,1950,25,-37.87349,144.9798,5,13240
266,9503,3,0,1000000,1,120,11,5,3182,3,1,1,198,,,25,-37.86566,144.99104,5,13240
270,3645,3,0,860000,0,104,11,10.5,3020,3,1,3,446,126,1910,3,-37.79354,144.8328,6,3755
270,4507,3,0,532000,1,67,11,10.5,3020,3,1,1,206,,1985,3,-37.7864,144.8402,6,3755
270,1032,3,0,960000,1,193,11,10.5,3020,3,2,2,655,,,3,-37.79352,144.84318,6,3755
272,8426,3,0,630000,1,20,11,10.5,3020,3,1,5,626,,,3,-37.80099,144.81178,6,6763
272,6238,4,0,580000,0,67,11,10.5,3020,4,2,4,270,,,3,-37.7944,144.79413,6,6763
277,51,4,0,853000,1,16,11,15.5,3038,4,3,2,724,330,1990,3,-37.70941,144.7873,6,5336
277,6781,4,0,704000,1,16,11,15.5,3038,4,2,2,644,,,3,-37.71128,144.80686,6,5336
281,10381,3,0,508000,1,90,11,15.3,3074,3,2,1,189,,,29,-37.68159,145.0371,2,7955
282,10523,3,0,1236000,1,260,11,7,3071,3,1,1,508,,,6,-37.76202,145.01772,2,8870
282,2058,1,2,328000,1,255,11,7,3071,1,1,1,1047,,1970,6,-37.76105,144.99532,2,8870
283,4851,2,2,1140000,1,135,11,4.1,3142,2,2,2,586,119,1990,26,-37.84266,145.02355,5,7217
284,5366,2,2,341500,1,140,11,4.3,3032,2,1,1,16000,68.5,2012,21,-37.78466,144.93829,6,1052
286,4607,2,2,470000,3,16,11,12.9,3043,2,1,1,161,,1960,11,-37.70586,144.87947,6,3296
288,3640,3,0,1111500,1,179,11,17.2,3133,3,1,0,722,94,1960,28,-37.8324,145.20467,0,4181
292,10298,4,0,1214000,1,196,11,14.7,3152,4,1,2,734,,,13,-37.85209,145.24268,0,5424
293,9188,4,0,1045000,1,161,11,14.7,3152,4,3,2,728,153,1990,13,-37.88009,145.22736,0,7082
293,2056,3,2,622000,1,196,11,14.7,3152,3,1,1,137,71,2012,13,-37.87615,145.23192,0,7082
294,5802,3,0,826000,1,80,11,21.1,3113,3,2,0,830,135,1975,15,-37.75079,145.20617,0,2003
295,11788,4,0,1265000,1,196,11,21.5,3195,4,2,2,604,,,12,-38.01347,145.12675,4,709
296,4857,2,2,604000,1,196,11,14.5,3087,2,1,1,151,,,0,-37.71298,145.08115,2,2329
296,631,2,2,655000,1,60,11,14.5,3087,2,1,1,298,98,1975,0,-37.71098,145.08926,2,2329
297,6455,3,0,740000,3,16,11,14.5,3087,4,1,2,909,,,0,-37.70255,145.08578,2,1442
298,10816,3,0,505000,3,85,11,14.7,3030,3,2,4,557,116,1987,30,-37.87975,144.66459,6,16166
298,6734,3,0,570000,1,213,11,14.7,3030,3,1,3,909,,1965,30,-37.89074,144.65677,6,16166
298,12992,3,0,453000,1,257,11,14.7,3030,3,1,3,575,,,30,-37.87628,144.66481,6,16166
298,4782,2,0,335000,1,85,11,14.7,3030,2,1,1,190,113,1980,30,-37.90423,144.67008,6,16166
299,7113,1,0,280000,4,104,11,6.4,3012,1,1,1,45,,1970,16,-37.80728,144.86702,6,5058
299,9116,4,0,955000,1,104,11,6.4,3012,4,1,3,459,,,16,-37.79433,144.88001,6,5058
299,10063,3,1,700000,1,104,11,6.4,3012,3,2,2,125,131,2013,16,-37.80735,144.87361,6,5058
300,7580,1,2,380000,3,132,11,3.1,3003,1,1,0,68,,,18,-37.81096,144.95147,2,2230
300,12125,4,0,1900000,4,249,11,3.1,3003,4,1,2,168,,,18,-37.80884,144.95291,2,2230
301,6248,3,0,800000,1,257,11,16.5,3049,3,2,2,898,142,1985,11,-37.67823,144.90002,2,2474
302,13364,5,0,1090000,1,196,11,16.7,3150,5,2,2,698,246,1978,20,-37.8921,145.19118,4,7392
305,9587,4,0,1920000,3,251,11,6.8,3016,4,2,0,388,178,1900,10,-37.86159,144.89926,6,6380
308,5794,4,0,530000,3,260,11,25.5,3750,4,2,2,448,155,2011,29,-37.61944,145.01243,2,2940
313,3399,3,0,982500,1,239,11,6.3,3013,3,2,2,444,122,1945,16,-37.81662,144.866,6,6543
313,12044,3,0,1400000,1,104,11,6.3,3013,3,3,6,668,,1990,16,-37.81381,144.87438,6,6543
313,12803,3,0,1042000,3,104,11,6.3,3013,3,1,1,358,,,16,-37.82116,144.89181,6,6543
313,1949,3,0,1230000,1,104,11,6.3,3013,3,1,2,433,144,1880,16,-37.81183,144.88569,6,6543
313,5570,3,0,1005000,1,104,11,6.3,3013,3,1,2,451,,,16,-37.81796,144.8681,6,6543
0,1214,2,0,911000,1,188,25,3,3067,2,1,0,141,,,31,-37.80586,144.99499,2,4019
0,2490,2,0,1190000,1,23,25,3,3067,2,2,1,147,175,2000,31,-37.80269,145.0001,2,4019
1,9424,3,0,2050000,3,139,25,7.5,3040,3,2,6,402,,,21,-37.76027,144.88954,6,1543
1,9774,3,0,1680000,3,194,25,7.5,3040,3,2,2,673,136,1965,21,-37.76316,144.89799,6,1543
1,8845,1,2,280000,4,155,25,7.5,3040,1,1,1,0,,1970,21,-37.75875,144.9027,6,1543
1,11121,1,2,310000,1,28,25,7.5,3040,1,1,1,1715,,1970,21,-37.75882,144.9027,6,1543
1,3762,5,0,1472000,1,204,25,7.5,3040,5,3,2,486,,,21,-37.76111,144.89845,6,1543
2,11156,2,2,454000,1,155,25,10.4,3042,2,1,1,182,,1985,21,-37.72158,144.8801,6,3464
7,3163,3,0,1005000,3,15,25,11,3018,3,1,2,636,,,10,-37.86317,144.83927,6,5301
7,535,4,1,820000,3,260,25,11,3018,4,2,2,288,,1970,10,-37.87171,144.81273,6,5301
7,11406,4,0,1360000,1,85,25,11,3018,4,2,4,615,,,10,-37.87057,144.83623,6,5301
7,10952,3,0,950000,3,15,25,11,3018,3,1,1,399,,,10,-37.87115,144.8189,6,5301
8,10387,3,0,620000,1,260,25,15.5,3028,3,1,2,466,107,1975,10,-37.87019,144.7843,6,7630
9,1883,3,0,830000,3,192,25,9.4,3025,3,2,2,529,130,1965,10,-37.84107,144.84179,6,5132
9,2465,3,0,730000,1,85,25,9.4,3025,3,1,1,276,,,10,-37.82787,144.84364,6,5132
9,7590,4,0,805000,1,222,25,9.4,3025,4,2,5,562,146,1950,10,-37.84384,144.84637,6,5132
9,4464,2,0,510000,1,222,25,9.4,3025,2,1,1,170,100,2001,10,-37.83658,144.86199,6,5132
10,9657,3,0,645000,1,16,25,12.8,3022,3,1,1,603,,,3,-37.78104,144.80357,6,1281
11,3317,2,2,486000,1,260,25,6.3,3143,2,1,2,0,63,1960,26,-37.85549,145.0163,5,4836
12,4728,3,1,855000,1,4,25,4.3,3032,3,1,2,159,129,2011,21,-37.78329,144.91842,6,6567
12,11511,2,0,1035000,1,4,25,4.3,3032,2,1,1,319,117,1900,21,-37.77266,144.9131,6,6567
12,12793,3,0,1310000,1,28,25,4.3,3032,3,1,2,523,,,21,-37.77255,144.91213,6,6567
14,9898,4,0,1450000,1,73,25,10.2,3147,4,2,1,803,154,1965,20,-37.86162,145.11042,5,2894
14,9620,3,1,1060000,1,32,25,10.2,3147,3,2,2,343,1,2000,20,-37.86324,145.10289,5,2894
15,2594,3,0,970000,4,260,25,21.5,3195,4,2,2,612,154,1960,12,-38.01596,145.09932,4,2824
16,1962,4,0,840000,4,16,25,21.5,3195,4,2,2,383,,,12,-38.01958,145.12356,4,2243
18,6113,4,0,665000,0,155,25,9.5,3034,4,1,1,538,,,21,-37.76518,144.85621,6,4502
18,9731,3,0,750000,0,16,25,9.5,3034,3,1,2,561,103,1990,21,-37.7528,144.85585,6,4502
18,10574,5,0,800000,4,16,25,9.5,3034,5,2,3,577,166,1985,21,-37.75261,144.85631,6,4502
21,13116,2,2,800000,1,120,25,7.9,3103,2,1,1,0,,1960,2,-37.81675,145.07716,5,5682
21,9984,5,0,2400000,4,73,25,7.9,3103,5,3,2,785,,,2,-37.81161,145.07622,5,5682
22,11610,5,0,2400000,4,260,25,9.7,3104,5,4,2,742,262,1980,2,-37.80218,145.10063,5,7809
22,1740,3,0,2668000,1,161,25,9.7,3104,3,1,2,939,,,2,-37.79494,145.06382,5,7809
22,8456,4,0,1750000,1,106,25,9.7,3104,4,1,2,683,,,2,-37.80275,145.08412,5,7809
22,11515,4,0,1850000,2,73,25,9.7,3104,4,4,3,929,266,1960,2,-37.79497,145.10538,5,7809
25,2011,4,0,670000,3,90,25,39,3807,4,2,2,900,244,2005,4,-38.05614,145.38464,1,2332
27,3384,3,1,1850000,0,140,25,17.3,3193,3,3,2,252,203,2007,1,-37.98453,145.02659,5,5366
28,13047,2,0,906000,1,146,25,8.8,3081,2,1,1,617,109.98,1960,0,-37.7528,145.04444,0,790
29,1454,3,0,1640000,1,255,25,11.4,3204,3,1,3,585,,,8,-37.91722,145.04836,5,6795
29,5508,3,0,1610000,1,32,25,11.4,3204,3,2,2,672,,,8,-37.92768,145.04268,5,6795
29,4542,2,2,410000,0,260,25,11.4,3204,2,1,1,834,75,1967,8,-37.91627,145.03892,5,6795
29,2014,5,0,1500000,0,260,25,11.4,3204,5,2,2,591,188,1950,8,-37.92211,145.0466,5,6795
30,4076,2,2,860000,1,260,25,13.8,3165,2,1,1,230,,1990,8,-37.9236,145.05913,5,10969
31,4251,4,0,775000,4,163,25,35.2,3806,4,2,2,520,,,5,-38.06486,145.35031,1,17093
31,9964,3,0,755000,1,163,25,35.2,3806,3,2,2,840,,,5,-38.02621,145.34635,1,17093
33,9689,3,0,1020000,0,106,25,13.4,3130,3,1,4,624,,,28,-37.81112,145.14043,0,5713
35,6613,3,0,874000,1,73,25,13.4,3130,3,2,1,232,103,2014,28,-37.83574,145.14866,0,4387
39,2042,3,1,560000,1,222,25,8.6,3019,3,1,1,158,137,2002,16,-37.78893,144.84652,6,3589
42,8806,2,2,620000,1,32,25,10.3,3187,2,1,1,972,,,1,-37.93171,145.03041,5,6938
42,990,3,0,1500000,1,94,25,10.3,3187,3,2,1,279,,1990,1,-37.9135,145.00846,5,6938
43,8310,1,0,1100000,4,221,25,14,3047,1,1,1,1312,,,11,-37.6821,144.92773,2,4294
43,12709,3,0,450000,1,257,25,14,3047,3,1,1,0,100,1960,11,-37.6841,144.92818,2,4294
43,8520,3,0,560000,1,257,25,14,3047,3,1,1,639,,,11,-37.69142,144.93025,2,4294
46,2849,3,0,1120000,1,194,25,5.2,3056,3,1,1,322,107,1920,23,-37.75887,144.97326,2,11918
46,10493,2,0,1110000,1,106,25,5.2,3056,2,1,0,196,101,1922,23,-37.75815,144.97366,2,11918
46,12959,3,0,1260000,1,106,25,5.2,3056,3,2,1,470,,,23,-37.7556,144.95729,2,11918
46,5837,4,0,1790000,1,155,25,5.2,3056,4,3,6,733,238,1950,23,-37.759,144.96623,2,11918
47,9090,1,2,390500,3,196,25,4,3057,1,1,1,0,49,2011,23,-37.77883,144.9776,2,5533
51,5418,4,0,800000,3,196,25,12.1,3083,4,1,1,535,132,,0,-37.69847,145.0601,2,10175
51,9277,5,0,999000,1,196,25,12.1,3083,5,2,2,627,268,1991,0,-37.69264,145.0799,2,10175
51,8389,3,0,680000,1,16,25,12.1,3083,3,1,3,539,,,0,-37.7015,145.07548,2,10175
57,3415,4,0,750000,0,196,25,14.8,3023,4,2,2,447,,,3,-37.75637,144.77983,6,2674
58,8546,3,0,1830000,1,89,25,7.7,3124,3,2,4,605,,,2,-37.83856,145.08602,5,8920
61,11471,3,0,920000,1,155,25,1.6,3053,3,1,0,98,,,18,-37.79633,144.97269,2,6786
62,10314,3,0,1400000,4,106,25,3.5,3054,3,2,0,107,,,31,-37.79213,144.97207,2,3106
63,10202,2,2,796000,1,227,25,10.1,3163,2,1,2,0,86,1975,8,-37.88415,145.0514,5,7822
63,13066,2,0,1630000,1,255,25,10.1,3163,2,1,1,618,,,8,-37.89347,145.04772,5,7822
63,6614,3,0,1050000,4,70,25,10.1,3163,3,1,2,184,133,1990,8,-37.90017,145.05812,5,7822
65,3131,3,0,825000,1,196,25,31.2,3197,3,2,1,355,,,12,-38.07196,145.13036,4,1989
69,11115,2,2,610000,0,85,25,7.8,3161,2,1,1,816,88,2007,8,-37.86068,145.01121,5,6923
71,7058,3,1,977500,1,32,25,11.7,3148,3,3,3,209,,2012,20,-37.88923,145.0964,5,3582
72,362,2,2,639000,1,70,25,27,3196,2,1,2,278,104,1980,12,-38.04602,145.1191,4,3906
74,968,4,0,1138000,1,87,25,17.9,3192,4,2,1,536,,,12,-37.96768,145.07966,5,9758
74,7387,3,0,1050000,0,16,25,17.9,3192,3,1,2,539,169,1970,12,-37.97223,145.07895,5,9758
79,1623,2,2,640000,2,155,25,3.6,3068,2,2,1,533,110,2011,31,-37.79443,144.99944,2,2954
80,7954,3,0,1285000,1,155,25,6.7,3058,3,1,2,579,143,1930,23,-37.74482,144.97499,2,11204
80,4067,3,0,890000,1,178,25,6.7,3058,3,2,2,190,,2015,23,-37.74978,144.97738,2,11204
82,10439,2,0,1080000,1,155,25,2,3066,2,1,0,0,94,1890,31,-37.79589,144.98863,2,4553
84,9200,6,0,1000000,1,257,25,20.6,3064,6,3,2,752,40,,11,-37.57186,144.93495,2,15510
84,1512,3,0,607500,1,260,25,20.6,3064,3,2,2,654,185,1999,11,-37.6038,144.9226,2,15510
84,11224,3,0,500000,1,221,25,20.6,3064,3,2,2,448,150,2008,11,-37.58242,144.93001,2,15510
84,5845,3,0,515000,1,196,25,20.6,3064,3,2,2,490,122.25,,11,-37.58025,144.92088,2,15510
84,11989,3,0,510000,1,196,25,20.6,3064,3,2,2,350,161,2014,11,-37.56883,144.90887,2,15510
84,8079,4,0,592500,1,196,25,20.6,3064,4,2,2,448,188,2011,11,-37.57635,144.91151,2,15510
84,10986,4,0,595000,1,196,25,20.6,3064,4,2,2,420,,2015,11,-37.59386,144.90009,2,15510
88,12464,3,0,1005000,1,140,25,23,3136,3,1,1,1018,,,17,-37.79327,145.28352,0,11925
93,41,3,0,669000,1,221,25,24.7,3175,3,1,1,713,145,1960,9,-37.98997,145.2254,4,10894
93,2833,3,0,880000,1,16,25,24.7,3175,3,2,10,734,,,9,-37.96969,145.21043,4,10894
94,11635,3,0,560000,1,16,25,24.7,3175,3,1,2,630,,,9,-37.96543,145.20339,4,8322
94,11648,5,0,895000,1,16,25,24.7,3175,5,2,4,779,186,1970,9,-37.94465,145.21236,4,8322
95,8738,2,0,710000,1,155,25,7.9,3103,2,1,2,1533,,,2,-37.81143,145.07108,5,892
96,2865,3,0,572000,1,260,25,14.8,3023,3,3,6,585,,,3,-37.75907,144.75924,6,6388
97,1441,4,0,505000,1,257,25,18,3037,4,2,2,344,105.9,1995,3,-37.719,144.76699,6,2898
97,6526,3,0,550000,0,222,25,18,3037,3,2,2,668,,,3,-37.72589,144.77991,6,2898
103,9765,5,0,1530000,1,16,25,12.4,3108,5,3,2,851,215,1975,15,-37.78109,145.13745,0,9028
104,3853,3,1,816000,1,16,25,14.3,3109,3,1,2,0,121,2010,15,-37.78738,145.16033,0,10999
104,9441,4,0,1385000,1,106,25,14.3,3109,4,3,2,417,203,1980,15,-37.79223,145.14606,0,10999
105,11466,3,0,900000,0,179,25,16.1,3111,3,1,2,726,,,15,-37.80279,145.19974,0,4790
107,7758,2,0,472500,1,35,25,28.8,3177,2,1,2,590,74,1960,5,-37.99715,145.23526,4,3533
109,5186,1,2,895000,1,111,25,1.3,3002,1,1,1,0,60,1990,18,-37.81177,144.97617,2,3040
110,13374,2,2,724000,1,163,25,27,3196,2,1,2,224,104,2000,12,-38.0371,145.11717,4,2546
111,3140,3,0,1975000,1,23,25,7.2,3185,3,2,2,458,165,1900,8,-37.88148,145.00539,5,4898
111,8882,3,1,1200000,1,23,25,7.2,3185,3,1,2,1405,117,1965,8,-37.88065,145.01112,5,4898
112,323,3,1,751000,3,155,25,18,3095,3,2,2,247,,2009,24,-37.70318,145.16467,0,6990
114,587,2,2,635000,1,140,25,7.2,3184,2,1,1,371,,,25,-37.87872,144.98894,5,8989
114,11940,2,2,630000,1,140,25,7.2,3184,2,1,1,637,73,1970,25,-37.88374,144.98518,5,8989
114,8914,2,2,730000,1,23,25,7.2,3184,2,2,1,0,,2013,25,-37.88678,144.98855,5,8989
117,2222,4,0,600000,1,221,25,19.6,3076,4,2,2,500,,,29,-37.62756,145.03364,2,10926
117,1707,3,0,410000,3,260,25,19.6,3076,3,1,1,216,,,29,-37.64151,145.02265,2,10926
117,10966,3,0,545000,1,260,25,19.6,3076,3,1,2,400,,,29,-37.62894,145.00977,2,10926
118,3002,3,0,1620000,1,155,25,7.5,3040,3,1,1,393,,,21,-37.75769,144.91051,6,9264
118,11013,1,2,326000,1,155,25,7.5,3040,1,1,1,0,,,21,-37.75547,144.91327,6,9264
119,3745,3,0,1535000,1,106,25,8.2,3041,3,1,2,811,152,1925,21,-37.7384,144.90485,6,1308
122,1772,2,0,830000,0,221,25,13.1,3060,2,1,1,779,102,1950,23,-37.71532,144.96508,2,5070
123,11624,3,0,740000,3,221,25,24.8,3156,3,1,2,968,118,1955,13,-37.88523,145.28553,0,10788
126,3055,2,2,505000,3,155,25,3.4,3031,2,1,1,0,,,21,-37.78257,144.93106,2,3593
127,1367,2,2,430000,0,140,25,5.1,3011,2,1,1,1909,110,2007,16,-37.79919,144.89607,6,7570
127,3180,3,0,900000,0,222,25,5.1,3011,3,1,3,312,106,1880,16,-37.79334,144.89128,6,7570
127,2936,4,0,1000000,2,155,25,5.1,3011,4,2,1,180,206,1994,16,-37.79686,144.908,6,7570
127,1918,4,0,891000,1,222,25,5.1,3011,4,1,3,446,101.7,1920,16,-37.79221,144.89076,6,7570
128,4872,3,0,742000,1,260,25,15.4,3131,3,1,1,404,,,28,-37.83792,145.16573,0,4385
128,3958,3,0,1011000,1,140,25,15.4,3131,3,1,1,590,114,1960,28,-37.84308,145.168,0,4385
129,1107,4,0,600500,1,70,25,38,3199,4,2,2,580,,,7,-38.13805,145.16668,4,17055
131,3649,3,0,665000,1,260,25,38,3199,3,1,1,642,,,7,-38.16762,145.13545,4,7566
134,2129,3,0,645000,1,16,25,12.9,3043,3,1,1,556,,,11,-37.69584,144.89379,6,3285
134,1537,3,0,627000,3,16,25,12.9,3043,3,1,2,573,,,11,-37.69148,144.89873,6,3285
136,4335,2,2,580000,4,260,25,7.3,3146,2,1,1,200,62,1970,26,-37.85743,145.0468,5,10412
136,12527,2,2,519500,1,135,25,7.3,3146,2,1,1,1101,73,1970,26,-37.85724,145.04681,5,10412
137,4784,2,2,656000,1,90,25,16.7,3150,2,1,1,345,120,2012,20,-37.89919,145.14856,0,15321
137,807,2,2,730000,0,90,25,16.7,3150,2,1,1,235,,,20,-37.89017,145.1652,0,15321
137,7659,5,0,1182000,1,196,25,16.7,3150,5,2,3,650,152,1975,20,-37.90383,145.17166,0,15321
137,4723,4,2,1500000,0,16,25,16.7,3150,4,2,2,248,,,20,-37.88425,145.17031,0,15321
137,6047,3,0,1800000,1,196,25,16.7,3150,3,1,1,729,,,20,-37.86954,145.16429,0,15321
137,4304,5,0,1832000,1,16,25,16.7,3150,5,2,2,803,,,20,-37.87942,145.17668,0,15321
137,4657,3,2,1000000,0,140,25,16.7,3150,3,2,2,365,124,1996,20,-37.88599,145.17031,0,15321
138,8853,2,2,493000,1,23,25,11.2,3046,2,1,2,201,201,2000,23,-37.70691,144.90934,2,8870
138,12382,3,0,940000,3,221,25,11.2,3046,3,2,5,627,173,1960,23,-37.70198,144.92166,2,8870
138,7181,2,2,435000,1,155,25,11.2,3046,2,1,1,144,73,2010,23,-37.70628,144.92379,2,8870
140,5623,3,0,725000,1,29,25,16.1,3088,3,2,2,672,,,24,-37.68989,145.10698,2,8524
141,9185,3,0,476500,3,28,25,20.4,3059,3,1,1,321,,,11,-37.63995,144.89022,2,4864
142,2825,4,0,741000,1,155,25,11.2,3046,4,1,2,652,158,1960,23,-37.70542,144.95127,2,2606
142,13354,3,0,550000,1,70,25,11.2,3046,3,1,2,325,100,1950,23,-37.70325,144.94757,2,2606
144,2906,3,0,1930000,1,32,25,13.8,3188,3,2,2,720,,,1,-37.94229,145.01306,5,5454
144,11705,3,1,1405000,1,32,25,13.8,3188,3,2,2,220,139,2014,1,-37.93487,145.00093,5,5454
147,8808,2,2,500000,4,111,25,5.3,3122,2,1,1,2338,,,2,-37.83032,145.03899,5,11308
148,1646,2,2,520000,4,226,25,6.2,3123,2,1,1,0,,,2,-37.84139,145.05045,5,6482
150,13201,4,0,1270500,1,179,25,21.3,3135,4,2,3,801,180,1957,17,-37.82734,145.24487,0,3794
150,11269,3,0,751000,3,134,25,21.3,3135,3,1,2,693,129,1950,17,-37.82536,145.24893,0,3794
151,2867,3,0,1515000,3,146,25,8.9,3084,3,1,3,827,,1950,0,-37.74776,145.06217,0,2890
153,6100,2,0,735000,1,90,25,8.8,3081,2,1,4,600,,,0,-37.74798,145.03765,0,2674
153,6078,4,0,590000,1,92,25,8.8,3081,4,2,2,409,,,0,-37.74033,145.03696,0,2674
